Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Estágio de grupos,6,qui,2018-05-17,19:15,Peñarol uy,2–0,bo The Strongest,,Estadio Campeón del Siglo,Andrés Rojas,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,5,qua,2018-05-16,21:45,Flamengo br,2–0,ec CS Emelec,,Estadio Jornalista Mário Filho,Diego Haro,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,6,qua,2018-05-16,21:45,Boca Juniors ar,5–0,pe Alianza Lima,,Estadio Alberto José Armando,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,6,qua,2018-05-16,21:45,Palmeiras br,3–1,co Junior,,Allianz Parque,Enrique Cáceres,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,5,qui,2018-05-17,19:30 (21:30),Millonarios co,1–1,ar Independiente,,Estadio Nemesio Camacho El Campín,Roberto Tobar,Relatório da Partida,
Estágio de grupos,5,qui,2018-05-17,20:30 (21:30),Deportivo Lara ve,2–7,br Corinthians,,Estadio Metropolitano de Fútbol de Lara,Andrés Cunha,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,6,qua,2018-05-23,18:15 (19:15),Cerro Porteño py,3–2,ve Monagas,,Estadio General Pablo Rojas,Fernando Espinoza,Relatório da Partida,
Estágio de grupos,6,qua,2018-05-23,19:15,Grêmio br,1–0,uy Defensor,,Arena do Grêmio,Nicolás Gallo,Relatório da Partida,
Estágio de grupos,6,ter,2018-05-22,20:30 (21:30),Univ Chile cl,0–2,br Vasco da Gama,,Estadio Nacional Julio Martínez Prádanos,Gery Vargas,Relatório da Partida,
Estágio de grupos,6,ter,2018-05-22,21:30,Cruzeiro br,2–1,ar Racing Club,,Estádio Governador Magalhães Pinto,Andrés Rojas,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,19:15,Estudiantes ar,3–1,uy Nacional,,Estadio Ciudad de La Plata,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,19:15,Santos br,0–0,pe Real Garcilaso,,Estádio Urbano Caldeira,Alexis Herrera,Relatório da Partida,
Estágio de grupos,6,qua,2018-05-23,19:45 (21:45),CS Emelec ec,0–3,co Santa Fe,,Estadio Banco del Pacífico,Piero Maza,Relatório da Partida,
Estágio de grupos,6,qua,2018-05-23,21:45,River Plate ar,0–0,br Flamengo,,Estadio Monumental Antonio Vespucio Libe...,Andrés Cunha,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,19:30 (21:30),Nacional co,0–0,cl Colo-Colo,,Estadio Atanasio Girardot,Néstor Pitana,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,20:30 (21:30),Bolívar bo,2–1,ec Delfín SC,,Estadio Hernando Siles,Wilton Sampaio,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,21:30,Independiente ar,2–0,ve Deportivo Lara,,Estadio Libertadores de América,Eber Aguino,Relatório da Partida,
Estágio de grupos,6,qui,2018-05-24,21:30,Corinthians br,0–1,co Millonarios,,Arena Corinthians,Diego Haro,Relatório da Partida,
,,,,,,,,,,,,
Oitavas de final,,qua,2018-08-08,19:30,Boca Juniors ar,2–0,py Libertad,,Estadio Alberto José Armando,Wilton Sampaio,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2018-08-07,21:45,Estudiantes ar,2–1,br Grêmio,,Estadio Ciudad de La Plata,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2018-08-09,19:30,Racing Club ar,0–0,ar River Plate,,Estadio Juan Domingo Perón,Anderson Daronco,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2018-08-08,20:45 (21:45),Colo-Colo cl,1–0,br Corinthians,,Estadio Monumental David Arellano,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2018-08-08,21:45,Flamengo br,0–2,br Cruzeiro,,Estadio Jornalista Mário Filho,Néstor Pitana,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2018-08-09,20:45 (21:45),Cerro Porteño py,0–2,br Palmeiras,,Estadio General Pablo Rojas,Fernando Rapallini,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2018-08-09,21:45,Tucumán ar,2–0,co Nacional,,Estadio Monumental Presidente José Fierr...,Eber Aguino,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2018-08-21,21:45,Independiente ar,3–0,br Santos,,Estadio Libertadores de América,Diego Haro,Relatório da Partida,Jogo de ida/volta 1 de 2; Partida concedida a Independiente
Oitavas de final,,ter,2018-08-28,19:30,Santos br,0–0,ar Independiente,,Estádio do Pacaembú,Julio Bascuñán,Relatório da Partida,Jogo de ida/volta 2 de 2; Independiente venceu
Oitavas de final,,qua,2018-08-29,19:30,River Plate ar,3–0,ar Racing Club,,Estadio Monumental Antonio Vespucio Libe...,Mario Díaz de Vivar,Relatório da Partida,Jogo de ida/volta 2 de 2; River Plate venceu
Oitavas de final,,ter,2018-08-28,19:45 (21:45),Nacional co,1–0,ar Tucumán,,Estadio Atanasio Girardot,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 2 de 2; Tucumán venceu
Oitavas de final,,ter,2018-08-28,21:45,Grêmio br,(5) 2–1 (3),ar Estudiantes,,Arena do Grêmio,Eber Aguino,Relatório da Partida,Jogo de ida/volta 2 de 2; Grêmio venceu; Grêmio venceu por
Oitavas de final,,qui,2018-08-30,18:30 (19:30),Libertad py,2–4,ar Boca Juniors,,Estadio Defensores del Chaco,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 2 de 2; Boca Juniors venceu
Oitavas de final,,qua,2018-08-29,21:45,Corinthians br,2–1,cl Colo-Colo,,Arena Corinthians,Néstor Pitana,Relatório da Partida,Jogo de ida/volta 2 de 2; Colo-Colo venceu
Oitavas de final,,qua,2018-08-29,21:45,Cruzeiro br,0–1,br Flamengo,,Estádio Governador Magalhães Pinto,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 2 de 2; Cruzeiro venceu
Oitavas de final,,qui,2018-08-30,21:45,Palmeiras br,0–1,py Cerro Porteño,,Allianz Parque,Germán Delfino,Relatório da Partida,Jogo de ida/volta 2 de 2; Palmeiras venceu
Quartas de final,,qua,2018-09-19,19:30,Independiente ar,0–0,ar River Plate,,Estadio Libertadores de América,Wilton Sampaio,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,ter,2018-09-18,21:45,Tucumán ar,0–2,br Grêmio,,Estadio Monumental Presidente José Fierr...,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,qua,2018-09-19,21:45,Boca Juniors ar,2–0,br Cruzeiro,,Estadio Alberto José Armando,Eber Aguino,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,qui,2018-09-20,21:45,Colo-Colo cl,0–2,br Palmeiras,,Estadio Monumental David Arellano,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,ter,2018-10-02,19:30,River Plate ar,3–1,ar Independiente,,Estadio Monumental Antonio Vespucio Libe...,Anderson Daronco,Relatório da Partida,Jogo de ida/volta 2 de 2; River Plate venceu
Quartas de final,,ter,2018-10-02,21:45,Grêmio br,4–0,ar Tucumán,,Arena do Grêmio,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 2 de 2; Grêmio venceu
Quartas de final,,qua,2018-10-03,21:45,Palmeiras br,2–0,cl Colo-Colo,,Allianz Parque,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 2 de 2; Palmeiras venceu
Quartas de final,,qui,2018-10-04,21:45,Cruzeiro br,1–1,ar Boca Juniors,,Estádio Governador Magalhães Pinto,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 2 de 2; Boca Juniors venceu
Semifinais,,ter,2018-10-23,21:45,River Plate ar,0–1,br Grêmio,,Estadio Monumental Antonio Vespucio Libe...,Víctor Carrillo,Relatório da Partida,Jogo de ida/volta 1 de 2
Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Semifinais,,qua,2018-10-24,21:45,Boca Juniors ar,2–0,br Palmeiras,,Estadio Alberto José Armando,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 1 de 2
Semifinais,,ter,2018-10-30,22:45 (21:45),Grêmio br,1–2,ar River Plate,,Arena do Grêmio,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 2 de 2; River Plate venceu
Semifinais,,qua,2018-10-31,22:45 (21:45),Palmeiras br,2–2,ar Boca Juniors,,Allianz Parque,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 2 de 2; Boca Juniors venceu
Finais,,dom,2018-11-11,16:00 (17:00),Boca Juniors ar,2–2,ar River Plate,,Estadio Alberto José Armando,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 1 de 2
Finais,,dom,2018-12-09,20:30 (17:30),River Plate ar,3–1,ar Boca Juniors,,Estadio Santiago Bernabéu (Campo neutro),Andrés Cunha,Relatório da Partida,Jogo de ida/volta 2 de 2; River Plate venceu; Tempo Extra Solicitado
Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Estágio de grupos,1,ter,2019-03-05,17:15 (19:15),Melgar pe,0–0,ar San Lorenzo,,Estadio de la Universidad Nacional San A...,Alexis Herrera,Relatório da Partida,
Estágio de grupos,1,ter,2019-03-05,18:15 (19:15),San José bo,0–1,br Flamengo,,Estadio Jesús Bermúdez,Néstor Pitana,Relatório da Partida,
Estágio de grupos,1,ter,2019-03-05,19:15,Godoy Cruz ar,0–0,py Olimpia,,Estadio Malvinas Argentinas,Raphael Claus,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,19:15,Palestino cl,0–1,br Internacional,,Estadio San Carlos de Apoquindo,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,19:15,Atlético Mineiro br,0–1,py Cerro Porteño,,Estádio Raimundo Sampaio,Mauro Vigliano,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,19:15,U Concepción cl,5–4,pe Sporting Cristal,,Estadio Municipal Alcaldesa Ester Roa Re...,Nicolás Gallo,Relatório da Partida,
Estágio de grupos,1,ter,2019-03-05,19:30 (21:30),Tolima co,1–0,br Atl Paranaense,,Estadio Manuel Murillo Toro,Piero Maza,Relatório da Partida,
Estágio de grupos,1,ter,2019-03-05,20:30 (21:30),Wilstermann bo,0–0,ar Boca Juniors,,Estadio Félix Capriles,Julio Bascuñán,Relatório da Partida,
Estágio de grupos,1,ter,2019-03-05,21:30,Libertad py,4–1,cl Univ Católica,,Estadio Dr. Nicolás Leoz,Jesús Valenzuela,Relatório da Partida,
Estágio de grupos,1,qui,2019-03-07,19:00,CA Huracán ar,0–1,br Cruzeiro,,Estadio Tomás Adolfo Ducó,Diego Haro,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,19:30 (21:30),Junior co,0–2,br Palmeiras,,Estadio Metropolitano Roberto Meléndez,Daniel Fedorczuk,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,19:30 (21:30),Alianza Lima pe,1–1,ar River Plate,,Estadio Alejandro Villanueva,Wilmar Roldán,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,20:30 (21:30),Zamora ve,0–1,uy Nacional,,Estadio Rafael Agustín Tovar,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,1,qua,2019-03-06,21:30,Rosario Cent ar,1–1,br Grêmio,,Estadio Dr. Lisandro de la Torre,Roddy Zambrano,Relatório da Partida,
Estágio de grupos,1,sex,2019-03-08,15:00 (16:00),Deportivo Lara ve,0–0,ec CS Emelec,,Estadio Metropolitano de Fútbol de Lara,Gery Vargas,Relatório da Partida,
Estágio de grupos,1,qui,2019-03-07,19:00 (21:00),LDU de Quito ec,2–0,uy Peñarol,,Estadio de Liga Deportiva Universitaria,Fernando Rapallini,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,2,ter,2019-03-12,19:15,Palmeiras br,3–0,pe Melgar,,Allianz Parque,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,2,ter,2019-03-12,19:15,Olimpia py,1–1,cl U Concepción,,Estadio Defensores del Chaco,Wilton Sampaio,Relatório da Partida,
Estágio de grupos,2,ter,2019-03-12,19:15,Boca Juniors ar,3–0,co Tolima,,Estadio Alberto José Armando,Esteban Ostojich,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,19:15,San Lorenzo ar,1–0,co Junior,,Estadio Pedro Bidegaín,Arnaldo Samaniego,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,19:15,Cerro Porteño py,2–1,ve Zamora,,Estadio General Pablo Rojas,Facundo Tello,Relatório da Partida,
Estágio de grupos,2,ter,2019-03-12,19:30 (21:30),Sporting Cristal pe,1–1,ar Godoy Cruz,,Estadio Nacional,Anderson Daronco,Relatório da Partida,
Estágio de grupos,2,ter,2019-03-12,21:30,Nacional uy,1–0,br Atlético Mineiro,,Estadio Gran Parque Central,Roberto Tobar,Relatório da Partida,
Estágio de grupos,2,ter,2019-03-12,21:30,Grêmio br,0–1,py Libertad,,Arena do Grêmio,Diego Haro,Relatório da Partida,
Estágio de grupos,2,qui,2019-03-14,19:00,Peñarol uy,4–0,bo San José,,Estadio Campeón del Siglo,José Argote,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,21:30,Internacional br,2–0,pe Alianza Lima,,Estádio José Pinheiro Borba,Jesús Valenzuela,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,21:30,Flamengo br,3–1,ec LDU de Quito,,Estadio Jornalista Mário Filho,Germán Delfino,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,21:30,Univ Católica cl,2–1,ar Rosario Cent,,Estadio San Carlos de Apoquindo,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-13,21:30,River Plate ar,0–0,cl Palestino,,Estadio Monumental Antonio Vespucio Libe...,Alexis Herrera,Relatório da Partida,
Estágio de grupos,2,qui,2019-03-14,21:00,Atl Paranaense br,4–0,bo Wilstermann,,Estádio Joaquim Américo Guimarães,Carlos Orbe,Relatório da Partida,
Estágio de grupos,2,qui,2019-03-14,21:00 (23:00),CS Emelec ec,0–0,ar CA Huracán,,Estadio Banco del Pacífico,Eber Aguino,Relatório da Partida,
Estágio de grupos,2,qua,2019-03-27,21:30,Cruzeiro br,2–0,ve Deportivo Lara,,Estádio Governador Magalhães Pinto,Piero Maza,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,3,ter,2019-04-02,18:15 (19:15),San José bo,3–3,ec LDU de Quito,,Estadio Jesús Bermúdez,Arnaldo Samaniego,Relatório da Partida,
Estágio de grupos,3,ter,2019-04-02,18:15 (19:15),Cerro Porteño py,1–0,uy Nacional,,Estadio General Pablo Rojas,Néstor Pitana,Relatório da Partida,
Estágio de grupos,3,ter,2019-04-02,19:15,San Lorenzo ar,1–0,br Palmeiras,,Estadio Pedro Bidegaín,Julio Bascuñán,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,19:15,Internacional br,2–2,ar River Plate,,Estádio José Pinheiro Borba,Esteban Ostojich,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,19:15,Atlético Mineiro br,3–2,ve Zamora,,Estádio Raimundo Sampaio,Gery Vargas,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,19:15,U Concepción cl,0–0,ar Godoy Cruz,,Estadio Municipal Alcaldesa Ester Roa Re...,Braulio da Silva Machado,Relatório da Partida,
Estágio de grupos,3,ter,2019-04-02,19:30 (21:30),Melgar pe,1–0,co Junior,,Estadio de la Universidad Nacional San A...,Jesús Valenzuela,Relatório da Partida,
Estágio de grupos,3,ter,2019-04-02,21:30,Palestino cl,3–0,pe Alianza Lima,,Estadio San Carlos de Apoquindo,Eber Aguino,Relatório da Partida,
Estágio de grupos,3,ter,2019-04-02,21:30,Atl Paranaense br,3–0,ar Boca Juniors,,Estádio Joaquim Américo Guimarães,Roberto Tobar,Relatório da Partida,
Estágio de grupos,3,qui,2019-04-04,19:00,Univ Católica cl,1–0,br Grêmio,,Estadio San Carlos de Apoquindo,Wilmar Roldán,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,19:30 (21:30),Tolima co,2–2,bo Wilstermann,,Estadio Manuel Murillo Toro,Alexis Herrera,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,19:30 (21:30),CS Emelec ec,0–1,br Cruzeiro,,Estadio Banco del Pacífico,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,20:30 (21:30),Deportivo Lara ve,2–1,ar CA Huracán,,Estadio Metropolitano de Fútbol de Lara,Leodán González,Relatório da Partida,
Estágio de grupos,3,qua,2019-04-03,21:30,Flamengo br,0–1,uy Peñarol,,Estadio Jornalista Mário Filho,Patricio Loustau,Relatório da Partida,
Estágio de grupos,3,qui,2019-04-04,20:00 (21:00),Libertad py,2–0,ar Rosario Cent,,Estadio Dr. Nicolás Leoz,Carlos Orbe,Relatório da Partida,
Estágio de grupos,3,qui,2019-04-04,21:00 (23:00),Sporting Cristal pe,0–3,py Olimpia,,Estadio Nacional,Andrés Rojas,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,4,ter,2019-04-09,18:15 (19:15),Olimpia py,2–1,ar Godoy Cruz,,Estadio Manuel Ferreira,Anderson Daronco,Relatório da Partida,
Estágio de grupos,4,ter,2019-04-09,19:15,Atl Paranaense br,1–0,co Tolima,,Estádio Joaquim Américo Guimarães,Jesús Valenzuela,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,17:15 (19:15),Sporting Cristal pe,2–0,cl U Concepción,,Estadio Alberto Gallardo,Leodán González,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,18:15 (19:15),Cerro Porteño py,4–1,br Atlético Mineiro,,Estadio General Pablo Rojas,Wilmar Roldán,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,19:15,Nacional uy,1–0,ve Zamora,,Estadio Gran Parque Central,Fernando Espinoza,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,19:15,Cruzeiro br,4–0,ar CA Huracán,,Estádio Governador Magalhães Pinto,Julio Bascuñán,Relatório da Partida,
Estágio de grupos,4,ter,2019-04-09,21:30,San Lorenzo ar,2–0,pe Melgar,,Estadio Pedro Bidegaín,Eber Aguino,Relatório da Partida,
Estágio de grupos,4,ter,2019-04-09,21:30,Peñarol uy,1–0,ec LDU de Quito,,Estadio Campeón del Siglo,Alexis Herrera,Relatório da Partida,
Estágio de grupos,4,ter,2019-04-09,21:30,Internacional br,3–2,cl Palestino,,Estádio José Pinheiro Borba,Carlos Orbe,Relatório da Partida,
Estágio de grupos,4,qui,2019-04-11,19:00,River Plate ar,3–0,pe Alianza Lima,,Estadio Monumental Antonio Vespucio Libe...,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,20:30 (21:30),Univ Católica cl,2–3,py Libertad,,Estadio San Carlos de Apoquindo,Gery Vargas,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,21:30,Boca Juniors ar,4–0,bo Wilstermann,,Estadio Alberto José Armando,Diego Haro,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,21:30,Grêmio br,3–1,ar Rosario Cent,,Arena do Grêmio,Andrés Rojas,Relatório da Partida,
Estágio de grupos,4,qua,2019-04-10,21:30,Palmeiras br,3–0,co Junior,,Allianz Parque,Roberto Tobar,Relatório da Partida,
Estágio de grupos,4,qui,2019-04-11,21:00,Flamengo br,6–1,bo San José,,Estadio Jornalista Mário Filho,Piero Maza,Relatório da Partida,
Estágio de grupos,4,qui,2019-04-11,21:00 (23:00),CS Emelec ec,2–2,ve Deportivo Lara,,Estadio Banco del Pacífico,Esteban Ostojich,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,5,ter,2019-04-23,16:00 (17:00),Deportivo Lara ve,0–2,br Cruzeiro,,Estadio Metropolitano de Fútbol de Lara,Gery Vargas,Relatório da Partida,
Estágio de grupos,5,ter,2019-04-23,18:15 (19:15),Libertad py,0–2,br Grêmio,,Estadio Dr. Nicolás Leoz,Alexis Herrera,Relatório da Partida,
Estágio de grupos,5,ter,2019-04-23,18:15 (19:15),U Concepción cl,3–3,py Olimpia,,Estadio Municipal Alcaldesa Ester Roa Re...,Wilmar Roldán,Relatório da Partida,
Estágio de grupos,5,ter,2019-04-23,19:15,CA Huracán ar,1–2,ec CS Emelec,,Estadio Tomás Adolfo Ducó,Arnaldo Samaniego,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,18:15 (19:15),Palestino cl,0–2,ar River Plate,,Estadio Municipal de La Cisterna,Andrés Rojas,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,18:15 (19:15),Rosario Cent ar,1–1,cl Univ Católica,,El Gigante de Arroyito,Esteban Ostojich,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,18:15 (19:15),Wilstermann bo,3–2,br Atl Paranaense,,Estadio Félix Capriles,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,5,ter,2019-04-23,21:30,Godoy Cruz ar,2–0,pe Sporting Cristal,,Estadio Malvinas Argentinas,Jesús Valenzuela,Relatório da Partida,
Estágio de grupos,5,ter,2019-04-23,21:30,Atlético Mineiro br,0–1,uy Nacional,,Estádio Raimundo Sampaio,Fernando Rapallini,Relatório da Partida,
Estágio de grupos,5,qui,2019-04-25,01:30 (21:30),LDU de Quito ec,2–1,br Flamengo,,Estádio Municipal de Figueira de Castelo...,Néstor Pitana,Relatório da Partida,
Estágio de grupos,5,qui,2019-04-25,16:00 (17:00),Zamora ve,2–1,py Cerro Porteño,,Estadio Rafael Agustín Tovar,Guillermo Guerrero,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,19:30 (21:30),Alianza Lima pe,0–1,br Internacional,,Estadio Alejandro Villanueva,Raúl Orosco,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,19:30 (21:30),Tolima co,2–2,ar Boca Juniors,,Estadio Manuel Murillo Toro,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,5,qua,2019-04-24,20:30 (21:30),San José bo,3–1,uy Peñarol,,Estadio Jesús Bermúdez,Germán Delfino,Relatório da Partida,
Estágio de grupos,5,qui,2019-04-25,19:00 (21:00),Junior co,1–0,ar San Lorenzo,,Estadio Metropolitano Roberto Meléndez,Leodán González,Relatório da Partida,
Estágio de grupos,5,qui,2019-04-25,21:00 (23:00),Melgar pe,0–4,br Palmeiras,,Estadio de la Universidad Nacional San A...,Carlos Orbe,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,6,ter,2019-05-07,18:15 (19:15),Zamora ve,1–2,br Atlético Mineiro,,Estadio Rafael Agustín Tovar,Carlos Mario Herrera,Relatório da Partida,
Estágio de grupos,6,ter,2019-05-07,19:15,Nacional uy,1–1,py Cerro Porteño,,Estadio Gran Parque Central,Alexis Herrera,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,19:15,Grêmio br,2–0,cl Univ Católica,,Arena do Grêmio,Néstor Pitana,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,19:15,Cruzeiro br,1–2,ec CS Emelec,,Estádio Governador Magalhães Pinto,Andrés Rojas,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,19:15,CA Huracán ar,3–0,ve Deportivo Lara,,Estadio Tomás Adolfo Ducó,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,19:15,Rosario Cent ar,2–1,py Libertad,,Estadio Dr. Lisandro de la Torre,Ángel Arteaga,Relatório da Partida,
Estágio de grupos,6,ter,2019-05-07,19:30 (21:30),Alianza Lima pe,1–2,cl Palestino,,Estadio Alejandro Villanueva,Guillermo Guerrero,Relatório da Partida,
Estágio de grupos,6,ter,2019-05-07,21:30,River Plate ar,2–2,br Internacional,,Estadio Monumental Antonio Vespucio Libe...,Piero Maza,Relatório da Partida,
Estágio de grupos,6,qui,2019-05-09,18:15 (19:15),Olimpia py,0–1,pe Sporting Cristal,,Estadio Manuel Ferreira,Raphael Claus,Relatório da Partida,
Estágio de grupos,6,qui,2019-05-09,19:15,Godoy Cruz ar,1–0,cl U Concepción,,Estadio Malvinas Argentinas,Wilton Sampaio,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,19:30 (21:30),Junior co,0–1,pe Melgar,,Estadio Metropolitano Roberto Meléndez,Darío Herrera,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,20:30 (21:30),LDU de Quito ec,4–0,bo San José,,Estadio Polideportivo Misael Delgado,José Argote,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,21:30,Peñarol uy,0–0,br Flamengo,,Estadio Campeón del Siglo,Roberto Tobar,Relatório da Partida,
Estágio de grupos,6,qua,2019-05-08,21:30,Palmeiras br,1–0,ar San Lorenzo,,Allianz Parque,Gery Vargas,Relatório da Partida,
Estágio de grupos,6,qui,2019-05-09,20:30 (21:30),Wilstermann bo,0–2,co Tolima,,Estadio Félix Capriles,Arnaldo Samaniego,Relatório da Partida,
Estágio de grupos,6,qui,2019-05-09,21:30,Boca Juniors ar,2–1,br Atl Paranaense,,Estadio Alberto José Armando,Carlos Orbe,Relatório da Partida,
,,,,,,,,,,,,
Oitavas de final,,ter,2019-07-23,19:15,River Plate ar,0–0,br Cruzeiro,,Estadio Monumental Antonio Vespucio Libe...,Julio Bascuñán,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2019-07-24,19:15,Nacional uy,0–1,br Internacional,,Estadio Gran Parque Central,Néstor Pitana,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2019-07-24,19:15,San Lorenzo ar,0–0,py Cerro Porteño,,Estadio Pedro Bidegaín,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2019-07-23,19:30 (21:30),LDU de Quito ec,3–1,py Olimpia,,Estadio de Liga Deportiva Universitaria,Patricio Loustau,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2019-07-23,21:30,Godoy Cruz ar,2–2,br Palmeiras,,Estadio Malvinas Argentinas,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2019-07-24,19:30 (21:30),CS Emelec ec,2–0,br Flamengo,,Estadio Banco del Pacífico,Fernando Rapallini,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2019-07-24,21:30,Atl Paranaense br,0–1,ar Boca Juniors,,Estádio Joaquim Américo Guimarães,Daniel Fedorczuk,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2019-07-25,21:30,Grêmio br,2–0,py Libertad,,Arena do Grêmio,Esteban Ostojich,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2019-07-30,19:15,Cruzeiro br,(2) 0–0 (4),ar River Plate,,Estádio Governador Magalhães Pinto,Roberto Tobar,Relatório da Partida,Jogo de ida/volta 2 de 2; River Plate venceu; River Plate venceu por
Oitavas de final,,qua,2019-07-31,18:15 (19:15),Cerro Porteño py,2–1,ar San Lorenzo,,Estadio General Pablo Rojas,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 2 de 2; Cerro Porteño venceu
Oitavas de final,,qua,2019-07-31,19:15,Internacional br,2–0,uy Nacional,,Estádio José Pinheiro Borba,Fernando Rapallini,Relatório da Partida,Jogo de ida/volta 2 de 2; Internacional venceu
